日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻金額,返還金額
20260117,0001,01,京都,土,10,複勝,09,1000,的中09,110,1100,0
,,合計,,,,,,1000,,,1100,0
