No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
151,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,1,1,,,,,, ロードレイジング,ロードレイジング,,牡,3,牡,3,笹川翼, 57 ,0.0,13.0,[地],加藤誠一,地方,,1,,,,,,,,,,,,,,,,,,,,16,426.0,0.2,16,45.8,89.1,0.3,147.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15,,,1590,,,,,440,-11,0,1400,7,8,3,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,,,[地],三浦勝仁,,三石川上牧場,,新ひだか,モズアスコット,ニアークティック系,カワカミハナコ,ネオユニヴァース,ロイヤルチャージャー系,Hennessy,ニアークティック系,Montjeu,ニアークティック系,栗毛,2023,0502,"1994年 7月17日(31歳)","1970年 8月25日(55歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,8,10,13着, 3.2,13,0,0,,替, 57 ,0.0,451,+1,"260218 大井 11R",大井,別場,,,,,,,,,,,,ダ,1800,0,ダ,芝,,,,良,(不明),16,0,16,16,16,16,後,後方,,,,,,,,,,,,0626261101,202603150602061101,2023100380,0,17,179,B,12,3,N41,1,21,0,3,05524,05765,810033,202602184417031108,4426H31108
152,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,1,2,,,,,, アスクエジンバラ,アスクエジンバラ,,牡,3,牡,3,岩田康誠, 57 ,0.0,12.4,(栗),福永祐一,栗東,,1,,,,,,,,,,,,,,,,,,,,2,4.9,16.2,2,1.4,1.9,18.8,116.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,２,,180,1590,4410,12120,24850,170870,458,+ 2,7570,2700,6,7,2,2,1,2,2,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,廣崎利洋,,三嶋牧場,,平取町,リオンディーズ,ネイティヴダンサー系,ハニートリップ,マンハッタンカフェ,ロイヤルチャージャー系,スペシャルウィーク,ロイヤルチャージャー系,タイキシャトル,ロイヤルチャージャー系,青鹿,2023,0311,"1974年 3月12日(52歳)","1976年12月 9日(49歳)",アスクガンバーレ,1,アスクムービーオン,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,15,9,３着, 0.2,3,3,0,岩田康誠,, 56 ,+1.0,456,-8,"251227 5中7 11R",中山,同場,,,,,,,,,,,,芝,2000,-200,芝,芝,,,,良,Ｇ１,16,0, 5, 6, 6, 4,先,先行,5,,,,,,,,,,,0626261102,202603150602061102,2023106400,0,17,179,B,12,3,N41,1,00,0,2,05203,01203,539002,202512270605071115,0625571115
153,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,2,3,,,,,, タイキルッジェーロ,タイキルッジェーロ,,牡,3,牡,3,横山武史, 57 ,0.0,11.3,(栗),高野友和,栗東,,1,,,,,,,,,,,,,,,,,,,,11,71.0,1.1,12,8.6,16.3,1.6,139.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,,,,,,,,506,- 4,650,400,2,3,1,0,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,大樹ファーム,,ビクトリーホースランチ,,浦河町,リオンディーズ,ネイティヴダンサー系,タイキキララ,キングヘイロー,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,Miswaki,ネイティヴダンサー系,黒鹿,2023,0505,"1998年12月22日(27歳)","1976年 2月 4日(50歳)",タイキヴァンクール,2,フェリーチェ,2,タイキルークス,2,タイキインドラ,1,タイキバルドル,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,3,８着, 1.5,8,8,0,横山武史,, 57 ,0.0,510,+6,"260125 1中9  9R",中山,同場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,1勝,12,4, 4, 5,12,12,後,後方,5,,,,,,,,,,,0626261103,202603150602061103,2023102178,0,17,179,B,12,3,N41,1,00,0,2,01170,01117,536800,202601250601090902,0626190902
154,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,2,4,,,,,, ラストスマイル,ラストスマイル,,牡,3,牡,3,杉原誠人, 57 ,0.0,11.1,(美),本間忍,美浦,,1,,,,,,,,,,,,,,,,,,,,5,14.2,5.6,6,2.8,5.1,5.5,97.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,６,,,,,,,,512,- 2,2300,900,5,6,2,1,0,3,2,1,0,3,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,橋本忠雄,,下河辺牧場,,日高町,ポエティックフレア,ニアークティック系,スナップドラゴン,ゼンノロブロイ,ロイヤルチャージャー系,"Rock of Gibraltar",ニアークティック系,マルゼンスキー,ニアークティック系,栗毛,2023,0308,"1992年10月31日(33歳)","1957年 7月28日(68歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,10,3,１着,-0.1,1,1,0,杉原誠人,, 57 ,0.0,514,+2,"260201 1東2  9R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,1勝,12,4,, 2, 2, 2,先,先行,7,,,,,,,,,,,0626261104,202603150602061104,2023100940,0,17,179,B,12,3,N41,1,00,0,1,01135,01056,434006,202602010501020910,0526120910
155,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,3,5,B,,,,, フレイムスター,フレイムスター,,牡,3,牡,3,石川裕紀, 57 ,0.0,11.0,(栗),清水久詞,栗東,,1,,,,,,,,,,,,,,,,,,,,14,312.1,0.3,14,31.2,60.7,0.4,159.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16,,,,,,,,518,- 8,560,400,5,6,1,0,0,5,1,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,辻子依旦,,ヤナガワ牧場,,日高町,ドレフォン,ニアークティック系,テーオーヴィーナス,ディープインパクト,ロイヤルチャージャー系,Ghostzapper,ニアークティック系,アフリート,ネイティヴダンサー系,鹿毛,2023,0420,"1995年 9月22日(30歳)","1972年 7月 4日(53歳)",シルキーガール,3,ケデシュ,3,サンライズプルート,2,サイモンメガライズ,2,テーオーソクラテス,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,3,11,６着, 0.5,6,6,0,西村淳也,替, 57 ,0.0,526,+6,"260201 1東2  9R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,1勝,12,4,, 1, 1, 1,逃,逃げ,10,,,,,,,,,,,0626261105,202603150602061105,2023101577,0,17,179,B,12,3,N41,1,00,0,2,01150,01110,484031,202602010501020903,0526120903
156,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,3,6,,,,,, ガリレア,ガリレア,,牡,3,牡,3,石橋脩, 57 ,0.0,12.7,(美),清水英克,美浦,,1,,,,,,,,,,,,,,,,,,,,10,55.6,1.4,13,11.9,22.9,1.1,76.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,,,,,,,,448,0,1935,1000,5,6,1,1,0,4,1,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,井高義光,,ヴェルサイユファーム,,日高町,モズアスコット,ニアークティック系,ゴールドテーラー,ステイゴールド,ロイヤルチャージャー系,Hennessy,ニアークティック系,Galileo,ニアークティック系,栗毛,2023,0418,"1984年 4月 3日(41歳)","1965年 9月24日(60歳)",,,,,,,,,,,小惑星名。血統のガリレオからイメージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,8,７着, 1.0,7,7,0,石橋脩,, 57 ,0.0,448,+10,"260215 1東6 11R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,Ｇ３,9,7,, 2, 1, 1,逃,逃げ,9,,,,,,,,,,,0626261106,202603150602061106,2023100681,0,17,179,B,12,3,N41,1,00,0,1,01077,01080,050002,202602150501061103,0526161103
157,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,4,7,,,,,, ジーネキング,ジーネキング,,牡,3,牡,3,横山和生, 57 ,0.0,11.5,(美),斎藤誠,美浦,,1,,,,,,,,,,,,,,,,,,,,12,73.5,1.1,10,7.6,14.4,1.8,163.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12,,,,,,,,496,+ 4,2170,1000,6,7,1,2,1,3,1,2,1,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,山口雄司,,酒井牧場,,浦河町,コントレイル,ロイヤルチャージャー系,セカンダリーマーケット,"Into Mischief",ニアークティック系,"Unbridled's Song",ネイティヴダンサー系,"Dixie Union",ニアークティック系,黒鹿,2023,0328,"1993年 3月23日(32歳)","1971年 4月 7日(54歳)",,,,,,,,,,,遺伝子（伊）＋王様,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,10,7,10着, 0.6,10,10,0,斎藤新,替, 57 ,0.0,492,+2,"260118 1中7 11R",中山,同場,,,,,,,,,,,,芝,2000,-200,芝,芝,,,,良,Ｇ３,15,1, 1, 1, 1, 1,逃,逃げ,13,,,,,,,,,,,0626261107,202603150602061107,2023104885,0,17,179,B,12,3,N41,1,00,0,1,01140,01086,209031,202601180601071110,0626171110
158,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,4,8,,,,,, マイネルシンベリン,マイネルシンベリン,,牡,3,牡,3,丹内祐次, 57 ,0.0,12.7,(美),武市康男,美浦,,1,,,,,,,,,,,,,,,,,,,,13,85.3,0.9,11,8.1,15.4,1.7,177.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,８,,,,,,,,450,0,1320,400,5,6,1,1,1,3,1,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,サラブレッドクラブ・ラフィアン,,築紫洋,,新ひだか町,リオンディーズ,ネイティヴダンサー系,フォトジェニック,Sinndar,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,"Sadler's Wells",ニアークティック系,鹿毛,2023,0419,"1985年11月 5日(40歳)","1971年 7月 9日(54歳)",ストンライティング,4,パシージョ,2,エリカフェリーチェ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,4,4,３着, 0.3,3,3,0,津村明秀,替, 57 ,0.0,450,+8,"260125 1中9  9R",中山,同場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,1勝,12,4, 9,10, 2, 2,マ,ﾏｸﾘ,3,,,,,,,,,,,0626261108,202603150602061108,2023100207,0,17,179,B,12,3,N41,1,00,0,1,01091,01089,546800,202601250601090904,0626190904
159,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,5,9,,,,,, マカナアネラ,マカナアネラ,,牡,3,牡,3,角田大和, 57 ,0.0,12.7,(栗),角田晃一,栗東,,1,,,,,,,,,,,,,,,,,,,,15,385.8,0.2,15,38.4,74.9,0.3,159.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,,,,,,,,448,- 4,920,400,6,7,1,0,1,5,1,0,1,5,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,グランホース,,橋本牧場,,安平町,サトノアラジン,ロイヤルチャージャー系,ブリスフルデイズ,キングカメハメハ,ネイティヴダンサー系,"Storm Cat",ニアークティック系,トニービン,ナスルーラ系,黒鹿,2023,0416,"2001年 9月 3日(24歳)","1970年11月18日(55歳)",シアブリス,1,,,,,,,,,天使の贈り物（ハワイ語）,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,5,１着,-0.1,1,1,0,角田大和,, 57 ,0.0,452,-2,"260201 1小4  6R",小倉,別場,,,,,,,,,,,,芝,2000,-200,芝,芝,,,,良,未勝利,18,-2, 1, 1, 2, 1,逃,逃げ,10,,,,,,,,,,,0626261109,202603150602061109,2023103875,0,17,179,B,12,3,N41,1,00,0,2,01186,01121,331700,202602011001040601,1026140601
160,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,5,10,,,,,, サノノグレーター,サノノグレーター,,牡,3,牡,3,田辺裕信, 57 ,0.0,12.5,(美),尾形和幸,美浦,,1,,,,,,,,,,,,,,,,,,,,4,11.2,7.1,5,2.6,4.6,6.1,86.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,５,,,,,,,,456,-12,2400,900,5,5,2,0,0,3,2,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,佐野信幸,,沖田牧場,,日高町,グレーターロンドン,ロイヤルチャージャー系,メメクザリアーナ,ジャングルポケット,ナスルーラ系,ドクターデヴィアス,トゥルビヨン系,フジキセキ,ロイヤルチャージャー系,鹿毛,2023,0329,"1984年 2月12日(42歳)","1976年 5月 4日(49歳)",エムズフラッシュ,1,エムズシップ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,6,６着, 0.9,6,6,0,横山武史,替, 57 ,0.0,468,0,"260215 1東6 11R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,Ｇ３,9,7,, 6, 6, 6,中,中団,4,,,,,,,,,,,0626261110,202603150602061110,2023100724,0,17,179,B,12,3,N41,1,00,0,1,01075,01141,735033,202602150501061101,0526161101
161,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,6,11,,,,,, テルヒコウ,テルヒコウ,,牡,3,牡,3,坂井瑠星, 57 ,0.0,11.8,(栗),矢作芳人,栗東,,1,,,,,,,,,,,,,,,,,,,,9,24.4,3.3,9,4.0,7.3,3.7,112.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,,,,,,,,482,- 4,1320,400,2,3,1,0,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,小田吉男,,天羽禮治,,日高町,コントレイル,ロイヤルチャージャー系,ミッシングリンク,ヴィクトワールピサ,ロイヤルチャージャー系,"Unbridled's Song",ネイティヴダンサー系,"More Than Ready",ロイヤルチャージャー系,黒鹿,2023,0227,"1997年 5月31日(28歳)","1961年 3月20日(64歳)",,,,,,,,,,,人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,2,7,４着, 0.4,4,4,0,坂井瑠星,, 56 ,+1.0,486,0,"251124 5東6 11R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,Ｇ２,12,4,, 1, 1, 1,逃,逃げ,9,,,,,,,,,,,0626261111,202603150602061111,2023100627,0,17,179,B,12,3,N41,1,00,0,2,01163,01075,268008,202511240505061102,0525561102
162,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,6,12,,,,,, クレパスキュラー,クレパスキュラー,,牡,3,牡,3,ルメール, 57 ,0.0,11.7,(美),栗田徹,美浦,,1,,,,,,,,,,,,,,,,,,,,1,2.0,38.4,1,1.1,1.3,33.0,85.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,,,,,,486,+ 8,1860,900,2,3,2,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,キャロットファーム,,ノーザンファーム,,安平町,リオンディーズ,ネイティヴダンサー系,エリスライト,ディープインパクト,ロイヤルチャージャー系,スペシャルウィーク,ロイヤルチャージャー系,エルコンドルパサー,ネイティヴダンサー系,黒鹿,2023,0219,"1979年 5月20日(46歳)","1978年 3月16日(47歳)",トライゴーニック,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,1,1,１着,-0.4,1,1,0,ルメール,, 56 ,+1.0,478,+8,"251220 5中5  9R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,1勝,12,4,, 6, 3, 3,先,先行,1,,,,,,,,,,,0626261112,202603150602061112,2023106925,0,17,179,B,12,3,N41,1,00,0,1,05339,01127,486800,202512200605050901,0625550901
163,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,7,13,,,,,, ミスターライト,ミスターライト,,牡,3,牡,3,大野拓弥, 57 ,0.0,11.5,(美),鹿戸雄一,美浦,,1,,,,,,,,,,,,,,,,,,,,3,7.9,10.1,3,1.9,3.3,9.1,90.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,９,,,,,,,,494,- 6,860,400,2,3,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ゴドルフィン,,ダーレー・ジャパン・ファーム,,日高町,ベンバトル,ネイティヴダンサー系,アドニータ,Singspiel,ニアークティック系,Selkirk,ネイティヴダンサー系,Caerleon,ニアークティック系,栗毛,2023,0503,"1986年 9月 8日(39歳)","1962年 5月23日(63歳)",モダスオペランディ,3,モンテグロッソ,3,ティップトップ,3,ラッシュアワー,1,モンテマッジョーレ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,14,2,１着,-0.6,1,1,0,三浦皇成,替, 56 ,+1.0,500,+6,"251220 5中5  3R",中山,同場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,未勝利,16,0, 3, 3, 2, 2,先,先行,1,,,,,,,,,,,0626261113,202603150602061113,2023101102,0,17,179,B,12,3,N41,1,00,0,1,01096,01097,003060,202512200605050314,0625550314
164,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,7,14,,,,,, アクロフェイズ,アクロフェイズ,,牡,3,牡,3,西村淳也, 57 ,0.0,12.0,(栗),奥村豊,栗東,,1,,,,,,,,,,,,,,,,,,,,7,17.0,4.7,7,2.9,5.3,5.2,111.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,３,,420,,,,24850,170870,476,- 4,2800,400,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,,キャロットファーム,,ノーザンファーム,,安平町,ロードカナロア,ネイティヴダンサー系,クルミネイト,ディープインパクト,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,"Candy Stripes",ナスルーラ系,鹿毛,2023,0208,"1999年 7月30日(26歳)","1977年 8月26日(48歳)",アルテヴェローチェ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,13,4,２着, 0.2,2,2,0,西村淳也,, 57 ,0.0,480,+6,"260124 1京8  9R",京都,別場,,,,,,,,,,,,芝,2000,-200,芝,芝,,,,良,OP(L),13,3, 7, 7, 5, 2,先,先行,4,,,,,,,,,,,0626261114,202603150602061114,2023106978,0,17,179,B,12,3,N41,1,00,0,2,01171,01146,486800,202601240801080913,0826180913
165,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,8,15,,,,,, アウダーシア,アウダーシア,,牡,3,牡,3,津村明秀, 57 ,0.0,11.4,(美),手塚貴久,美浦,,1,,,,,,,,,,,,,,,,,,,,8,19.4,4.1,8,3.2,5.9,4.6,112.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,1940,460,1590,4410,12120,24850,170870,500,0,6510,3100,3,4,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,サンデーレーシング,,ノーザンファーム,,安平町,キズナ,ロイヤルチャージャー系,リリーノーブル,ルーラーシップ,ネイティヴダンサー系,"Storm Cat",ニアークティック系,クロフネ,ニアークティック系,黒鹿,2023,0203,"1986年 1月 5日(40歳)","1964年 9月20日(61歳)",デンクマール,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,1,１着,-0.2,1,1,0,ルメール,替, 57 ,0.0,500,+6,"260201 1東2 12R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,未勝利,16,0,, 3, 4, 3,先,先行,1,,,,,,,,,,,0626261115,202603150602061115,2023107321,0,17,179,B,12,3,N41,1,00,0,1,01092,01038,226800,202602010501021201,0526121201
166,0315,2026.3.15,中11,中山,6,11,スプリンG2,15:45,Ｇ２,３歳,芝,1800,1800,,A,,,,16,16,16,,,,8,16,,,,,, サウンドムーブ,サウンドムーブ,,牡,3,牡,3,団野大成, 57 ,0.0,12.6,(栗),斉藤崇史,栗東,,1,,,,,,,,,,,,,,,,,,,,6,15.0,5.3,4,2.4,4.2,6.8,128.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,４,,,1590,,,,,454,- 2,3080,1200,3,4,1,1,0,2,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,増田雄一,,本間牧場,,日高町,リアルスティール,ロイヤルチャージャー系,サウンドルチア,スクリーンヒーロー,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,ケイムホーム,ネイティヴダンサー系,鹿毛,2023,0223,"2000年 6月22日(25歳)","1982年 8月29日(43歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,16,4,２着, 0.1,2,2,0,団野大成,, 57 ,0.0,456,-2,"260112 1京5 11R",京都,別場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,Ｇ３,16,0,,, 9, 9,中,差し,3,,,,,,,,,,,0626261116,202603150602061116,2023101449,0,17,179,B,12,3,N41,1,00,0,2,01180,01151,168006,202601120801051116,0826151116
167,0315,2026.3.15,中12,中山,6,12,１勝ｸﾗｽ・牝,16:25,1勝,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,1,1,B,,,,, ハヌル,ハヌル,,牝,5,牝,5,嶋田純次, 56 ,1.0,11.5,(美),岩戸孝樹,美浦,,1,,,,,,,,,,,,,,,,,,,,11,92.6,0.9,12,12.4,18.8,1.3,156.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,,,,,,,,486,- 6,1550,400,22,23,1,1,4,17,1,1,4,17,0,0,0,3,1,1,4,14,0,0,0,0,0,0,0,0,0,0,,,,ミルファーム,,ミルファーム,,浦河町,トゥザグローリー,ネイティヴダンサー系,ムサ,フレンチデピュティ,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,エンドスウィープ,ネイティヴダンサー系,鹿毛,2021,0208,"1993年 3月 8日(33歳)","1966年 7月23日(59歳)",ヨロ,1,ニコ,2,,,,,,,空（ハングル）,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,5,13,９着, 1.1,9,9,0,嶋田純次,, 56 ,0.0,492,+20,"260110 1中3 12R",中山,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,1勝,16,0,,, 2, 2,先,先行,12,,,,,,,,,,,0626261201,202603150602061201,2021103343,1,24,23, ,14,4,023,2,00,0,1,01134,01051,629800,202601100601031205,0626131205
