No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
148,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,3,6,,,,,, ヴァルツァーシャル,ヴァルツァーシャル,,牡,7,牡,7,丹内祐次,58.5,1.5,,(美),高木登,美浦,,1,,,,,,,,,,,,,,,,,,,,3,6.8,11.7,3,2.3,2.9,10.4,89.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,15630,5500,24,24,6,4,2,12,6,4,2,12,0,0,0,0,6,4,2,12,0,0,0,0,0,0,0,0,0,0,2,,,ウエスト.フォレスト.ステイブル,,梅田牧場,,浦河町,マクフィ,ネイティヴダンサー系,バイカターキン,エンパイアメーカー,ネイティヴダンサー系,"Green Desert",ニアークティック系,グラスワンダー,ロイヤルチャージャー系,鹿毛,2019,0422,"1985年11月 5日(40歳)","1965年 5月25日(60歳)",レイズカイザー,3,ラナチャンス,2,レイズトワイライト,1,レイズサンライズ,1,,,円舞曲の響き（独）,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,7,6,２着, 0.1,2,2,0,菅原明良,替, 60 ,-1.5,512,+2,"260111 1中4 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0,10, 9,10,10,中,差し,1,,,,,,,,,,,0626321106,202603290603021106,2019102437,1,24,163,C,14,1,N01,1,00,0,1,01091,01088,368803,202601110601041007,0626141007
149,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,4,7,,,,,, アクションプラン,アクションプラン,,牡,6,牡,6,荻野極,57.5,0.5,,(美),池上昌和,美浦,,1,,,,,,,,,,,,,,,,,,,,5,7.3,10.9,2,2.1,2.7,11.4,104.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,11488,3600,22,22,5,4,6,7,5,4,6,7,0,0,0,2,5,4,6,5,0,0,0,0,0,0,0,0,0,0,,,,関田光男,,木下牧場,,新ひだか町,リオンディーズ,ネイティヴダンサー系,シャプレドサクレ,タートルボウル,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,クロフネ,ニアークティック系,黒鹿,2020,0323,"1997年 9月23日(28歳)","1974年10月 6日(51歳)",プルシャプラ,1,,,,,,,,,行動計画,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,14,4,２着, 0.0,2,2,0,荻野極,, 58 ,-0.5,516,+2,"260308 2中4 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,稍重,ｵｰﾌﾟﾝ,15,1, 2, 3, 2, 2,先,先行,4,,,,,,,,,,,0626321107,202603290603021107,2020100116,1,24,163,C,14,1,N01,1,00,0,1,01160,01150,044030,202603080602041014,0626241014
150,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,4,8,,,,,, ピュアキアン,ピュアキアン,,牡,5,牡,5,吉田豊, 56 ,-1.0,,(美),竹内正洋,美浦,,1,,,,,,,,,,,,,,,,,,,,12,45.5,1.8,13,11.3,15.0,1.7,94.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,8894,3600,21,21,5,1,4,11,5,1,4,10,0,0,0,1,5,1,4,9,0,0,0,0,0,0,0,1,0,0,,,,鶴見芳子,,村上欽哉,,新冠町,ホッコータルマエ,ネイティヴダンサー系,ピュアプレジャー,Tiznow,マンノウォー系,"Cherokee Run",ナスルーラ系,"Kelly Kip",マンノウォー系,鹿毛,2021,0325,"1975年 4月19日(50歳)","1979年 1月11日(47歳)",ピュアヒカリ,1,ピュアカガヤキ,1,,,,,,,清＋人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,15,12,14着, 1.4,14,14,0,吉田豊,,56.5,-0.5,518,-2,"260228 1阪3 11R",阪神,別場,,,,,,,,,,,,ダ,2000,-200,ダ,ダ,,,,良,OP(L),16,0, 5, 5, 4, 3,先,先行,14,,,,,,,,,,,0626321108,202603290603021108,2021107001,1,24,163,C,14,1,N01,1,00,0,1,00733,01152,480033,202602280901031115,0926131115
151,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,5,9,,,,,, オメガギネス,オメガギネス,,牡,6,牡,6,横山和生, 59 ,2.0,,(栗),安田翔伍,栗東,,1,,,,,,,,,,,,,,,,,,,,2,5.8,13.7,5,2.7,3.4,8.5,62.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,17050,7550,17,17,5,3,1,8,5,3,1,8,0,0,0,0,5,3,1,8,0,0,0,0,0,0,0,0,0,0,,,,原禮子,,社台ファーム,,千歳市,ロゴタイプ,ニアークティック系,スタートアップ,ハービンジャー,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,ネオユニヴァース,ロイヤルチャージャー系,栗毛,2020,0128,"1993年 3月23日(33歳)","1982年 7月 8日(43歳)",フクチャントウメイ,2,,,,,,,,,冠名＋人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,8,５着, 0.8,5,5,0,岩田康誠,替, 58 ,+1.0,498,-2,"260222 1東8 11R",東京,別場,,,,,,,,,,,,ダ,1600,+200,ダ,ダ,,,,良,Ｇ１,16,0,,, 4, 4,先,先行,8,,,,,,,,,,,0626321109,202603290603021109,2020102904,1,24,163,C,14,1,N01,1,00,0,2,01140,01164,008803,202602220501081101,0526181101
152,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,5,10,B,,,,, バスタードサフラン,バスタードサフラン,,牝,5,牝,5,舟山瑠泉, 54 ,-1.0,,(栗),渡辺薫彦,栗東,,1,,,,,,,,,,,,,,,,,,,,15,69.6,1.1,15,12.1,16.1,1.5,134.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,5990,2400,14,14,4,3,1,6,4,3,0,6,0,0,0,0,4,3,0,6,0,0,0,0,0,0,1,0,0,0,,,,ノースヒルズ,,ノースヒルズ,,新冠町,マジェスティックウォリアー,ナスルーラ系,ウィッシュハピネス,ゴールドアリュール,ロイヤルチャージャー系,"Seeking the Gold",ネイティヴダンサー系,"Grand Slam",ネイティヴダンサー系,栗毛,2021,0315,"2006年 7月28日(19歳)","1975年 4月 5日(50歳)",ブライトホルン,1,,,,,,,,,ベニバナの英名。花言葉は「熱狂」,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,9,11,11着, 1.3,11,11,0,酒井学,替, 55 ,-1.0,474,-7,"260111 1中4 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0, 1, 1, 2, 3,逃,逃げ,15,,,,,,,,,,,0626321110,202603290603021110,2021106610,1,24,163,C,14,1,N01,2,00,0,2,01221,01155,788800,202601110601041009,0626141009
153,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,6,11,,,,,, ペイシャエス,ペイシャエス,,牡,7,牡,7,木幡巧也,58.5,1.5,,(美),高木登,美浦,,1,,,,,,,,,,,,,,,,,,,,11,26.5,3.0,10,4.0,5.2,5.2,172.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,11510,7450,25,25,5,1,5,14,4,0,2,11,0,0,0,0,4,0,2,11,0,0,0,0,1,1,3,3,0,0,2,,,北所直人,,高村伸一,,様似町,エスポワールシチー,ロイヤルチャージャー系,リサプシュケ,ワイルドラッシュ,ニアークティック系,ブライアンズタイム,ロイヤルチャージャー系,"Giant's Causeway",ニアークティック系,栗毛,2019,0318,"1996年 5月 9日(29歳)","1965年 5月25日(60歳)",ボーヌロマネ,2,ペイシャスカイ,4,,,,,,,冠名＋父名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,8,６着, 0.4,6,6,0,池添謙一,替, 59 ,-0.5,494,-10,"260228 1阪3 11R",阪神,別場,,,,,,,,,,,,ダ,2000,-200,ダ,ダ,,,,良,OP(L),16,0,13,13,12,12,後,後方,1,,,,,,,,,,,0626321111,202603290603021111,2019104245,1,24,163,C,14,1,N01,1,00,0,1,01162,01088,163002,202602280901031103,0926131103
154,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,6,12,,,,,, ハナウマビーチ,ハナウマビーチ,,牡,4,牡,4,石川裕紀, 55 ,-2.0,,(栗),西園翔太,栗東,,1,,,,,,,,,,,,,,,,,,,,10,18.3,4.4,11,4.6,6.1,4.4,99.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,5471,2400,10,10,4,1,1,4,4,1,1,4,0,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,,,,ライフエンタープライズ,,多田善弘,,浦河町,ゴールドドリーム,ロイヤルチャージャー系,メイショウベーネ,スキャターザゴールド,ネイティヴダンサー系,フレンチデピュティ,ニアークティック系,"Exit to Nowhere",ナスルーラ系,栗毛,2022,0510,"1995年 9月22日(30歳)","1990年 3月 8日(36歳)",メイショウグジョウ,3,メイショウマイカゼ,2,,,,,,,ハワイのビーチ名,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,5,10,12着, 1.3,12,12,0,団野大成,替, 56 ,-1.0,520,0,"260125 1京9 11R",京都,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,Ｇ２,16,0,11, 9, 8,10,中,中団,11,,,,,,,,,,,0626321112,202603290603021112,2022102874,1,24,163,C,14,1,N01,1,00,0,2,01150,01196,312803,202601250801091105,0826191105
155,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,7,13,,,,,, ミッキーヌチバナ,ミッキーヌチバナ,,牡,8,牡,8,大野拓弥, 58 ,1.0,,(栗),高橋亮,栗東,,1,,,,,,,,,,,,,,,,,,,,9,16.1,5.0,9,3.9,5.2,5.2,105.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,15136,4300,28,28,5,2,8,13,5,2,8,13,0,0,0,0,5,2,8,13,0,0,0,0,0,0,0,0,0,0,,,,野田みづき,,追分ファーム,,安平町,ダノンレジェンド,その他のエクリプス系,ヌチバナ,キングカメハメハ,ネイティヴダンサー系,"Storm Cat",ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,鹿毛,2018,0313,"1986年 9月 8日(39歳)","1978年 1月 6日(48歳)",アコークロー,3,ギャラクシーソウル,3,オソルノ,2,シュドゥン,1,ウリズンベー,1,冠名＋母名,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,13,10,３着, 0.1,3,3,0,戸崎圭太,替, 59 ,-1.0,510,-6,"260308 2中4 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,稍重,ｵｰﾌﾟﾝ,15,1, 4, 5, 4, 4,先,先行,4,,,,,,,,,,,0626321113,202603290603021113,2018105431,1,24,163,C,14,1,N01,1,00,0,2,01096,01136,441007,202603080602041013,0626241013
156,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,7,14,,,,,, チュウワクリスエス,チュウワクリスエス,,牡,4,牡,4,原田和真, 56 ,-1.0,,(美),栗田徹,美浦,,1,,,,,,,,,,,,,,,,,,,,4,6.8,11.7,4,2.4,3.1,9.6,81.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,6271,2400,11,11,4,2,2,3,4,2,2,3,0,0,0,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,,,,中西忍,,若林順一,,日高町,ルヴァンスレーヴ,ロイヤルチャージャー系,チュウワベイビー,サウスヴィグラス,ネイティヴダンサー系,ネオユニヴァース,ロイヤルチャージャー系,サクラバクシンオー,ナスルーラ系,鹿毛,2022,0407,"1994年 1月15日(32歳)","1978年 3月16日(48歳)",チュウワキャリア,2,チュウワエース,6,,,,,,,冠名＋父父名の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,3,4,１着,-0.6,1,1,0,原田和真,, 56 ,0.0,498,+4,"260117 1中6 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,3勝,16,0, 2, 2, 2, 2,先,先行,3,,,,,,,,,,,0626321114,202603290603021114,2022102280,1,24,163,C,14,1,N01,1,00,0,1,01143,01127,628007,202601170601061003,0626161003
157,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,8,15,B,,,,, サンデーファンデー,サンデーファンデー,,牡,6,牡,6,角田大和, 59 ,2.0,,(栗),東田明士,栗東,,1,,,,,,,,,,,,,,,,,,,,6,11.9,6.7,8,3.6,4.7,5.8,87.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,18250,7650,26,26,6,3,3,14,6,3,3,14,0,0,0,0,6,3,3,14,0,0,0,0,0,0,0,0,0,0,,,,吉澤ホールディングス,,グランド牧場,,新ひだか町,スズカコーズウェイ,ニアークティック系,ファーストレディ,スマートボーイ,ニアークティック系,"French Deputy",ニアークティック系,スラヴィック,ニアークティック系,鹿毛,2020,0512,"2001年 9月 3日(24歳)","1988年 9月27日(37歳)",ラインオブソウル,4,,,,,,,,,楽しい日曜日,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,16,11,２着, 0.1,2,2,0,角田大和,, 58 ,+1.0,528,+4,"260125 1京9 11R",京都,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,Ｇ２,16,0, 2, 2, 2, 2,先,先行,8,,,,,,,,,,,0626321115,202603290603021115,2020104136,1,24,163,C,14,1,N01,1,00,0,2,01186,01209,346803,202601250801091116,0826191116
158,0329,2026.3.29,中11,中山,2,11,マーチＳＨG3,15:25,Ｇ３,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,8,16,,,,,, コレペティトール,コレペティトール,,セ,6,セ,6,松岡正海, 56 ,-1.0,,(栗),中竹和也,栗東,,1,,,,,,,,,,,,,,,,,,,,14,66.6,1.2,14,11.9,15.9,1.6,130.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,11284,4550,23,23,5,0,2,16,5,0,2,15,5,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,加藤誠,,社台ファーム,,千歳市,ジャスタウェイ,ロイヤルチャージャー系,ベガスナイト,"Coronado's Quest",ネイティヴダンサー系,"Wild Again",ニアークティック系,"Lord At War",その他のエクリプス系,栗毛,2020,0215,"1984年 7月18日(41歳)","1964年11月26日(61歳)",キングオブドラゴン,4,レディーヴァリュー,4,アメリカズカップ,4,オメガインベガス,3,ユッカマウンテン,2,歌劇場などで音楽稽古をつけるコーチ,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,5,16,14着, 0.7,14,14,0,富田暁,替, 56 ,0.0,490,+2,"260104 1京1 11R",京都,別場,,,,,,,,,,,,芝,1600,+200,芝,ダ,,,,良,Ｇ３,18,-2,,,14,15,後,後方,4,,,,,,,,,,,0626321116,202603290603021116,2020103043,1,24,163,C,14,1,N01,3,00,0,2,01085,01039,944030,202601040801011105,0826111105
159,0329,2026.3.29,中12,中山,2,12,２勝ｸﾗｽ,16:10,2勝,４歳以上,芝,1200,1200,,A,,,,11,11,16,,,,1,1,B,,,,, クインズスピカ,クインズスピカ,,牝,5,牝,5,遠藤汰月,53▲,-2.0,,(美),村田一誠,美浦,,1,,,,,,,,,,,,,,,,,,,,10,47.1,1.7,10,4.8,6.8,3.7,215.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2721,900,19,19,2,1,3,13,2,1,3,13,2,1,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,ケイアイスタリオン,,新冠橋本牧場,,新冠町,ルーラーシップ,ネイティヴダンサー系,アースザスリー,シンボリクリスエス,ロイヤルチャージャー系,トニービン,ナスルーラ系,ダンスインザダーク,ロイヤルチャージャー系,鹿毛,2021,0408,"2006年 2月14日(20歳)","1978年12月20日(47歳)",クインズイザナミ,1,,,,,,,,,冠名＋恒星名,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,14,10,12着, 1.0,12,12,0,遠藤汰月,,53▲,0.0,476,0,"251206 5中1 12R",中山,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,2勝,16,-5,,, 9, 8,中,中団,13,,,,,,,,,,,0626321201,202603290603021201,2021106559,8,18,43, ,14,4,A03,2,00,3,1,01218,01190,331803,202512060605011214,0625511214
160,0329,2026.3.29,中12,中山,2,12,２勝ｸﾗｽ,16:10,2勝,４歳以上,芝,1200,1200,,A,,,,11,11,16,,,,2,2,,,,,, バンブルビー,バンブルビー,,牡,4,牡,4,石田拓郎,55▲,-2.0,,(美),浅利英明,美浦,,1,,,,,,,,,,,,,,,,,,,,3,9.9,8.0,1,1.3,1.5,25.6,319.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2120,900,12,12,2,1,2,7,2,1,2,7,2,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,小泉修,,絵笛牧場,,浦河町,ウインブライト,ロイヤルチャージャー系,メイショウナナイロ,タイキシャトル,ロイヤルチャージャー系,アドマイヤコジーン,ナスルーラ系,ウインドストース,ナスルーラ系,芦毛,2022,0306,"2005年 1月20日(21歳)","1985年10月21日(40歳)",トータルリコール,1,メイショウブラボー,3,メイショウガロンヌ,2,,,,,人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1,3,７着, 0.6,7,7,0,横山典弘,替, 57 ,-2.0,464,-2,"260124 1京8 12R",京都,別場,,,,,,,,,,,,芝,1400,-200,芝,芝,,,,良,2勝,11,0,,, 7, 7,中,中団,4,,,,,,,,,,,0626321202,202603290603021202,2022102635,8,18,43, ,14,4,A03,1,00,3,1,01203,01204,842033,202601240801081201,0826181201
161,0329,2026.3.29,中12,中山,2,12,２勝ｸﾗｽ,16:10,2勝,４歳以上,芝,1200,1200,,A,,,,11,11,16,,,,3,3,,,,,, ヴェナートル,ヴェナートル,,牡,4,牡,4,佐藤翔馬,55▲,-2.0,,(美),武藤善則,美浦,,1,,,,,,,,,,,,,,,,,,,,9,34.3,2.3,11,4.9,7.0,3.5,151.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1085,900,14,14,2,0,0,12,1,0,0,12,1,0,0,9,0,0,0,3,0,0,0,0,1,0,0,0,0,0,,,,落合幸弘,,下河辺牧場,,日高町,アルアイン,ロイヤルチャージャー系,ロンドンシーズン,ロードカナロア,ネイティヴダンサー系,"Essence of Dubai",ナスルーラ系,ドクターデヴィアス,トゥルビヨン系,鹿毛,2022,0410,"2004年11月 8日(21歳)","1967年 3月21日(59歳)",,,,,,,,,,,猟師（ラテン語）,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,9,９着, 1.6,9,9,0,武藤雅,替, 58 ,-3.0,508,0,"260315 2中6  8R",中山,同場,,,,,,,,,,,,芝,1600,-400,芝,芝,,,,良,2勝,10,1,, 1, 1, 1,逃,逃げ,10,,,,,,,,,,,0626321203,202603290603021203,2022101469,8,18,43, ,14,4,A03,1,00,3,1,01207,01064,252030,202603150602060802,0626260802
162,0329,2026.3.29,中12,中山,2,12,２勝ｸﾗｽ,16:10,2勝,４歳以上,芝,1200,1200,,A,,,,11,11,16,,,,4,4,,,,,, ジャガード,ジャガード,,牡,8,牡,8,上里直汰,55▲,-2.0,,(美),和田雄二,美浦,,1,,,,,,,,,,,,,,,,,,,,11,67.9,1.2,4,1.9,2.6,11.4,971.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2721,900,45,45,2,1,1,41,2,1,1,41,2,1,1,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,栗坂崇,,岡田スタツド,,新ひだか町,トーセンラー,ロイヤルチャージャー系,オーガンディー,フレンチデピュティ,ニアークティック系,Lycius,ネイティヴダンサー系,Kendor,ナスルーラ系,芦毛,2018,0209,"2007年 3月 1日(19歳)","1969年 8月14日(56歳)",ダンガリー,2,,,,,,,,,織機を使い、模様を直接編み込んだ柄織,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,11,15,15着, 0.6,15,15,0,吉田豊,替, 58 ,-3.0,430,+6,"260308 2中4 12R",中山,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,2勝,16,-5,,,13,12,後,後方,5,,,,,,,,,,,0626321204,202603290603021204,2018103485,8,18,43, ,14,4,A03,1,00,3,1,01217,01143,290006,202603080602041211,0626241211
163,0329,2026.3.29,中12,中山,2,12,２勝ｸﾗｽ,16:10,2勝,４歳以上,芝,1200,1200,,A,,,,11,11,16,,,,5,5,,,,,, カリーシ,カリーシ,,牝,5,牝,5,大野拓弥, 56 ,1.0,,(美),武井亮,美浦,,1,,,,,,,,,,,,,,,,,,,,7,32.8,2.4,5,2.7,3.8,7.2,294.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,4383,900,24,24,2,5,2,15,2,5,2,15,2,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,FAレーシング,,ノーザンファーム,,安平町,モーリス,ロイヤルチャージャー系,ラクアミ,ダイワメジャー,ロイヤルチャージャー系,カーネギー,ニアークティック系,サクラバクシンオー,ナスルーラ系,黒鹿,2021,0215,"1986年 9月 8日(39歳)","1980年12月25日(45歳)",アルマヴェローチェ,2,トーホウデュラン,1,ボンドマティーニ,1,,,,,人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,13,10,９着, 0.2,9,9,0,戸崎圭太,替, 56 ,0.0,460,+4,"260308 2中4 12R",中山,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,2勝,16,-5,,,10,12,後,後方,4,,,,,,,,,,,0626321205,202603290603021205,2021105833,8,18,43, ,14,4,A03,2,00,0,1,01096,01147,696031,202603080602041213,0626241213
