No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
83,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,3,3,,,,,, シュガームーン,シュガームーン,,牝,3,牝,3,木幡育也, 55 ,0.0,,(美),的場均,美浦,,1,,,,,,,,,,,,,,,,,,,,11,104.4,0.8,11,12.1,29.4,0.8,109.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,6,6,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,2,,田頭勇貴,,小河ファーム,,新ひだか町,エポカドーロ,ロイヤルチャージャー系,ムーンスピーク,"Admire Moon",ネイティヴダンサー系,フォーティナイナー,ネイティヴダンサー系,"Street Cry",ネイティヴダンサー系,黒鹿,2023,0304,"1998年 9月21日(27歳)","1957年 3月25日(69歳)",ボールドホーク,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,連闘,3,9,12,12着, 2.3,12,12,0,佐藤翔馬,替,52▲,+3.0,396,-4,"260321 2中7  6R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,1勝,13,-2,,13,13,13,後,後方,6,,,,,,,,,,,0626310603,202603280603010603,2023100031,0,17,23, ,12,3,A04,2,00,0,1,01167,01063,855030,202603210602070609,0626270609
84,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,4,4,,,,,, リトルエンジェル,リトルエンジェル,,牝,3,牝,3,野中悠太, 55 ,0.0,,(美),石栗龍彦,美浦,,1,,,,,,,,,,,,,,,,,,,,9,66.5,1.2,7,7.8,18.7,1.3,111.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,4,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,堀口晴男,,日西牧場,,日高町,ミスチヴィアスアレックス,ニアークティック系,ステップシー,ハービンジャー,ニアークティック系,Speightstown,ネイティヴダンサー系,キングカメハメハ,ネイティヴダンサー系,鹿毛,2023,0530,"1996年12月29日(29歳)","1958年 4月15日(67歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,連闘,3,6,13,９着, 2.0,9,9,0,水沼元輝,替,52▲,+3.0,412,-4,"260321 2中7  6R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,1勝,13,-2,,10,10,10,後,後方,7,,,,,,,,,,,0626310604,202603280603010604,2023101264,0,17,23, ,12,3,A04,2,00,0,1,01158,01043,407033,202603210602070606,0626270606
85,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,5,5,,,,,, タートルインメイ,タートルインメイ,,牝,3,牝,3,松岡正海, 55 ,0.0,,(美),奥平雅士,美浦,,1,,,,,,,,,,,,,,,,,,,,8,58.2,1.4,9,8.0,19.4,1.3,94.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,150,0,5,5,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,,,,内田玄祥,,中地広大,,新冠町,ロージズインメイ,ロイヤルチャージャー系,カメチャン,タートルボウル,ニアークティック系,"Speak John",セントサイモン系,シンボリクリスエス,ロイヤルチャージャー系,青鹿,2023,0409,"1984年 7月18日(41歳)","1972年 6月22日(53歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,14,7,14着, 7.3,14,14,0,松岡正海,, 55 ,0.0,486,0,"260301 2中2  1R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,芝,,,,稍重,未勝利,16,-5, 8, 9,12,14,後,後方,14,,,,,,,,,,,0626310605,202603280603010605,2023104274,0,17,23, ,12,3,A04,2,00,0,1,01085,01074,149033,202603010602020114,0626220114
86,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,6,6,,,,,, ジェッディンデデン,ジェッディンデデン,,牝,3,牝,3,小林脩斗, 55 ,0.0,,(美),大和田成,美浦,,2,,,,,,,,,,,,,,,,,,,,6,25.1,3.2,6,3.9,9.0,2.9,90.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ミルファーム,,ミルファーム,,浦河町,モズアスコット,ニアークティック系,ミナレット,スズカマンボ,ロイヤルチャージャー系,Hennessy,ニアークティック系,ウォーニング,マンノウォー系,黒鹿,2023,0327,"2001年11月 8日(24歳)","1976年 4月28日(49歳)",コルニリア,2,カルフ,1,プレカーリー,1,キスメット,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,13,12,12着, 1.3,12,12,0,長浜鴻緒,替,53△,+2.0,482,0,"260201 1東2  5R",東京,別場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,新馬,16,-5,,,16,16,後,後方,1,,,,,,,,,,,0626310606,202603280603010606,2023106606,0,17,23, ,12,3,A04,2,00,0,1,01183,01124,629800,202602010501020513,0526120513
87,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,6,7,,,,,, メイショウハチコウ,メイショウハチコウ,,牡,3,牡,3,ディー, 57 ,0.0,,(栗),牧浦充徳,栗東,,1,,,,,,,,,,,,,,,,,,,,3,5.8,13.7,3,1.3,2.5,12.7,93.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,870,400,3,3,1,0,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,松本好隆,,斉藤英牧場,,浦河町,ロジャーバローズ,ロイヤルチャージャー系,アモーレヴォレ,アグネスデジタル,ネイティヴダンサー系,Librettist,ニアークティック系,ダンスインザダーク,ロイヤルチャージャー系,黒鹿,2023,0408,"1996年 4月13日(29歳)","1974年 8月17日(51歳)",ワールドスケール,5,ロン,2,カスタネアエメ,2,ベラトール,1,ダーリンラブラ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,7,４着, 1.2,4,4,0,三浦皇成,替, 57 ,0.0,506,0,"260301 2中2  7R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,1勝,12,-1,, 3, 2, 2,先,先行,8,,,,,,,,,,,0626310607,202603280603010607,2023102039,0,17,23, ,12,3,A04,1,00,0,2,05674,01113,911008,202603010602020704,0626220704
88,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,7,8,,,,,, ハーディジェナー,ハーディジェナー,,牝,3,牝,3,上里直汰,52▲,-3.0,,(美),西田雄一,美浦,,1,,,,,,,,,,,,,,,,,,,,4,6.8,11.7,5,2.0,4.2,6.7,57.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,670,400,3,3,1,0,0,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"CHEVAL ATTACHE",,村上欽哉,,新冠町,シルバーステート,ロイヤルチャージャー系,トーセンハーディ,"Compton Place",トゥルビヨン系,"Silver Hawk",ロイヤルチャージャー系,Barathea,ニアークティック系,鹿毛,2023,0214,"2007年 3月 1日(19歳)","1974年10月14日(51歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,11,12,15着, 1.1,15,15,0,上里直汰,, 55 ,-3.0,414,-14,"260111 1中4 11R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,Ｇ３,16,-5,,14,13,14,後,後方,8,,,,,,,,,,,0626310608,202603280603010608,2023104628,0,17,23, ,12,3,A04,2,00,3,1,01217,01187,888800,202601110601041111,0626141111
89,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,7,9,,,,,, コッツォリーノ,コッツォリーノ,,牡,3,牡,3,田辺裕信, 57 ,0.0,,(美),池上昌和,美浦,,1,,,,,,,,,,,,,,,,,,,,1,2.6,30.2,2,1.1,1.5,26.7,88.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,750,400,3,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ラ・メール,,松浦牧場,,新冠町,シルバーステート,ロイヤルチャージャー系,シンジュボシ,ダイワメジャー,ロイヤルチャージャー系,"Silver Hawk",ロイヤルチャージャー系,タイキシャトル,ロイヤルチャージャー系,黒鹿,2023,0227,"1984年 2月12日(42歳)","1974年10月 6日(51歳)",エスタボニート,5,ポンフー,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,12,8,10着, 1.5,10,10,0,横山典弘,替, 56 ,+1.0,452,+2,"251124 5東6 11R",東京,別場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,Ｇ２,12,-1,,12,12,12,後,後方,4,,,,,,,,,,,0626310609,202603280603010609,2023106718,0,17,23, ,12,3,A04,1,00,0,1,01075,01150,877800,202511240505061112,0525561112
90,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,8,10,,,,,, サンプレクス,サンプレクス,,牡,3,牡,3,石川裕紀, 57 ,0.0,,(美),大竹正博,美浦,,1,,,,,,,,,,,,,,,,,,,,2,2.8,28.1,1,1.1,1.2,36.0,128.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,650,400,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,シルクレーシング,,ノーザンファーム,,安平町,シルバーステート,ロイヤルチャージャー系,トロシュナ,スクリーンヒーロー,ロイヤルチャージャー系,"Silver Hawk",ロイヤルチャージャー系,"Souvenir Copy",ネイティヴダンサー系,黒鹿,2023,0127,"1995年 9月22日(30歳)","1969年12月30日(56歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,8,4,１着,-0.3,1,1,0,石川裕紀,, 57 ,0.0,422,0,"260118 1中7  5R",中山,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,新馬,16,-5,, 2, 1, 1,逃,逃げ,3,,,,,,,,,,,0626310610,202603280603010610,2023107133,0,17,23, ,12,3,A04,1,00,0,1,01150,01102,506800,202601180601070508,0626170508
91,0328,2026.3.28,中6,中山,1,6,１勝ｸﾗｽ*,12:55,1勝,３歳,芝,1800,1800,,A,,,,11,11,16,,,,8,11,,,,,, ベンガルボダイジュ,ベンガルボダイジュ,,牡,3,牡,3,長浜鴻緒,55△,-2.0,,(美),杉浦宏昭,美浦,,1,,,,,,,,,,,,,,,,,,,,10,73.4,1.1,10,9.0,21.9,1.1,104.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,6,6,0,0,1,5,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,,,,小林善一,,社台ファーム,,千歳市,ルーラーシップ,ネイティヴダンサー系,ステラプラド,ハーツクライ,ロイヤルチャージャー系,トニービン,ナスルーラ系,Alydar,ネイティヴダンサー系,鹿毛,2023,0505,"2005年11月12日(20歳)","1960年 8月 3日(65歳)",ダンツクレイオー,1,ライブインステラ,1,スパツィアーレ,1,アイゴットイット,1,,,ベンガル菩提樹。仏教では輪廻の象徴、インドでは豊穣を意味する樹木,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,16,13,11着, 4.2,11,11,0,遠藤汰月,替,54▲,+1.0,430,-3,"260314 2中5  4R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,芝,,,,良,未勝利,16,-5, 9,11,13,12,後,後方,7,,,,,,,,,,,0626310611,202603280603010611,2023103450,0,17,23, ,12,3,A04,1,00,2,1,01214,01008,880033,202603140602050416,0626250416
92,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,1,1,,,,,, ランスノーブル,ランスノーブル,,牝,6,牝,6,佐々木大, 56 ,1.0,,(美),上原博之,美浦,,1,,,,,,,,,,,,,,,,,,,,3,6.5,12.2,2,1.2,1.7,21.8,178.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,4569,400,35,35,1,5,8,21,1,5,8,21,0,0,0,4,1,5,8,17,0,0,0,0,0,0,0,0,0,0,,,,佐々木基,,新井昭二,,日高町,ハービンジャー,ニアークティック系,ロイヤルライン,クロフネ,ニアークティック系,Bering,ネイティヴダンサー系,エリシオ,ニアークティック系,芦毛,2020,0414,"2003年11月24日(22歳)","1957年 1月25日(69歳)",コンスタンティン,3,バシレウス,2,シゲルエチゴ,4,コスモパープル,2,カシマスウィープ,1,高貴な槍（仏）。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,15,2,３着, 1.7,3,3,0,長浜鴻緒,替,54△,+2.0,476,+2,"260112 1中5  7R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,1勝,15,-2, 7, 7, 8, 8,中,差し,3,,,,,,,,,,,0626310701,202603280603010701,2020101250,1,24,23, ,14,4,023,2,00,0,1,01197,00423,280033,202601120601050715,0626150715
93,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,2,2,B,,,,, ミルキープリンセス,ミルキープリンセス,,牝,4,牝,4,横山琉人, 56 ,1.0,,(美),大竹正博,美浦,,1,,,,,,,,,,,,,,,,,,,,6,11.9,6.7,6,3.1,5.1,5.3,79.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,84,90,7,7,2,0,0,5,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,,,(地),カカムーチョレーシング,,千代田牧場,,新ひだか町,ゴールドシップ,ロイヤルチャージャー系,ライクアミリオン,"Street Sense",ネイティヴダンサー系,メジロマックイーン,トゥルビヨン系,"A.P. Indy",ナスルーラ系,芦毛,2022,0315,"2003年 1月 8日(23歳)","1969年12月30日(56歳)",ネフィリム,1,,,,,,,,,天の川（ミルキーウェイ）より＋姫,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,12,9,８着, 1.7,8,8,0,佐々木大,替, 55 ,+1.0,518,-12,"260301 2中2  6R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,稍重,1勝,15,-2, 9, 9, 7, 6,中,中団,8,,,,,,,,,,,0626310702,202603280603010702,2022104181,1,24,23, ,14,4,023,2,05,0,1,01192,01102,680031,202603010602020612,0626220612
94,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,3,3,,,,,, キセキノエンジェル,キセキノエンジェル,,牝,7,牝,7,遠藤汰月,53▲,-2.0,,(美),武市康男,美浦,,1,,,,,,,,,,,,,,,,,,,,13,92.6,0.9,13,12.3,21.1,1.2,135.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1728,400,42,42,1,3,2,36,1,3,2,36,1,3,2,26,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,川島与市,,飛野牧場,,新ひだか町,キンシャサノキセキ,ロイヤルチャージャー系,ピサノレインボー,"Rainbow Quest",ナスルーラ系,"Pleasant Colony",セントサイモン系,Lyphard,ニアークティック系,黒鹿,2019,0413,"2006年 2月14日(20歳)","1971年 7月 9日(54歳)",イフティファール,5,ブルーフラッシュ,1,ブルーオリエント,1,,,,,父名の一部＋天使,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,1,15,14着, 2.2,14,14,0,遠藤汰月,,53▲,0.0,478,+8,"250915 4中5  7R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,1勝,16,-3,10,10, 9,10,中,中団,13,,,,,,,,,,,0626310703,202603280603010703,2019106416,1,24,23, ,14,4,023,2,00,3,1,01218,01089,011033,202509150604050701,0625450701
95,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,4,4,,,,,, ファーマシャイン,ファーマシャイン,,牝,5,牝,5,長浜鴻緒,54△,-1.0,,(美),深山雅史,美浦,,1,,,,,,,,,,,,,,,,,,,,12,69.9,1.1,12,9.8,16.8,1.5,129.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,83,250,26,26,5,4,1,16,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,0,5,4,1,7,0,0,,,(地),中西功,,高山牧場,,日高町,シュヴァルグラン,ロイヤルチャージャー系,ファーマフローラ,スクリーンヒーロー,ロイヤルチャージャー系,Machiavellian,ネイティヴダンサー系,ジャングルポケット,ナスルーラ系,栗毛,2021,0215,"2005年11月12日(20歳)","1977年 2月 8日(49歳)",,,,,,,,,,,冠名＋輝く,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,14,11,11着, 3.1,11,11,0,小林美駒,替,53▲,+1.0,452,-10,"260307 2中3  8R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,重,1勝,14,-1,12,12,14,13,後,後方,5,,,,,,,,,,,0626310704,202603280603010704,2021101591,1,24,23, ,14,4,023,2,05,2,1,01214,01174,117030,202603070602030814,0626230814
96,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,4,5,,,,,, ヒサエノオモカゲ,ヒサエノオモカゲ,,牝,4,牝,4,津村明秀, 56 ,1.0,,(美),千葉直人,美浦,,1,,,,,,,,,,,,,,,,,,,,7,15.6,5.1,7,3.6,5.9,4.5,88.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1392,400,14,14,1,2,2,9,1,2,2,9,0,0,0,1,1,2,2,8,0,0,0,0,0,0,0,0,0,0,,,,渡邊英俊,,千葉飯田牧場,,日高町,ノーブルミッション,ニアークティック系,クレマチスクィーン,ダンスインザダーク,ロイヤルチャージャー系,Danehill,ニアークティック系,リンドシェーバー,ネイティヴダンサー系,鹿毛,2022,0204,"1986年 1月 5日(40歳)","1986年 7月30日(39歳)",オディナ,4,リターンオブクイン,1,,,,,,,五代母名牝ヒサエを偲ばせる,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12,4,13着, 4.4,13,13,0,石川裕紀,替, 56 ,0.0,484,+4,"260314 1阪7  6R",阪神,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,1勝,13,0, 1, 2, 2, 3,先,先行,13,,,,,,,,,,,0626310705,202603280603010705,2022101710,1,24,23, ,14,4,023,2,00,0,1,01092,01199,868031,202603140901070612,0926170612
97,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,5,6,,,,,, ノンスタンダルド,ノンスタンダルド,,牝,4,牝,4,ディー, 56 ,1.0,,(美),嘉藤貴行,美浦,,1,,,,,,,,,,,,,,,,,,,,4,7.6,10.5,4,2.5,4.1,6.9,65.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,780,400,6,6,1,1,0,4,1,1,0,4,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,原禮子,,岡田スタツド,,新ひだか町,ナダル,ロイヤルチャージャー系,クレーデリンテ,ダイワメジャー,ロイヤルチャージャー系,Pulpit,ナスルーラ系,スピニングワールド,ニアークティック系,栗毛,2022,0306,"1996年 4月13日(29歳)","1981年11月 5日(44歳)",オメガシンフォニー,4,オメガラブロッシュ,1,,,,,,,標準ではない、規格外（伊）,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,2,14,10着, 1.0,10,10,0,丹内祐次,替, 54 ,+2.0,500,+2,"251122 3福5  8R",福島,別場,,,,,,,,,,,,芝,2000,-200,芝,ダ,,,,良,1勝,16,-3, 3, 4, 6, 5,中,中団,10,,,,,,,,,,,0626310706,202603280603010706,2022103511,1,24,23, ,14,4,023,2,00,0,1,05674,01195,008803,202511220303050802,0325350802
98,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,5,7,,,,,, アンタノバラード,アンタノバラード,,牝,6,牝,6,黛弘人, 56 ,1.0,,(美),伊藤大士,美浦,,1,,,,,,,,,,,,,,,,,,,,10,26.1,3.1,8,3.9,6.6,4.0,131.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,3291,400,34,33,1,4,4,24,1,4,4,24,1,4,4,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,ミルファーム,,ミルファーム,,浦河町,ダノンバラード,ロイヤルチャージャー系,ヴァップ,ストーミングホーム,ネイティヴダンサー系,Unbridled,ネイティヴダンサー系,グラスワンダー,ロイヤルチャージャー系,鹿毛,2020,0323,"1985年11月12日(40歳)","1972年11月29日(53歳)",マンカストラップ,4,ウメタロウ,2,レッツリブオン,1,スプリングデイ,1,ビーポーレン,1,あなたのバラード,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,14,14,９着, 0.6,9,9,0,古川奈穂,替,54◇,+2.0,446,-4,"260314 1名1 12R",中京,別場,,,,,,,,,,,,芝,1400,+400,芝,ダ,,,,良,1勝,18,-5,,,12,10,中,中団,8,,,,,,,,,,,0626310707,202603280603010707,2020106963,1,24,23, ,14,4,023,2,00,0,1,01109,01109,629800,202603140701011214,0726111214
99,0328,2026.3.28,中7,中山,1,7,１勝ｸﾗｽ・牝,13:25,1勝,４歳以上,ダ,1800,1800,,,,,,13,13,16,,,,6,8,,,,,, ラッキーダンス,ラッキーダンス,,牝,4,牝,4,石田拓郎,53▲,-2.0,,(美),新開幸一,美浦,,1,,,,,,,,,,,,,,,,,,,,9,25.8,3.1,9,4.3,7.2,3.6,117.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,200,0,10,10,0,1,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,平川三津,,オリエント牧場,,新冠町,カリフォルニアクローム,ナスルーラ系,カーナヴァル,ダンスインザダーク,ロイヤルチャージャー系,"Not For Love",ネイティヴダンサー系,Darshaan,ナスルーラ系,鹿毛,2022,0501,"2005年 1月20日(21歳)","1966年10月21日(59歳)",プリモスペランツァ,4,サッビアマーゴ,1,フィエスタオーレ,1,,,,,幸運の舞,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,12,13,13着, 1.3,13,13,0,石田拓郎,,52▲,+1.0,444,-6,"260222 1小10  8",小倉,別場,,,,,,,,,,,,芝,2000,-200,芝,ダ,,,,良,1勝,14,-1, 3, 3, 5, 7,中,中団,13,,,,,,,,,,,0626310708,202603280603010708,2022106116,1,24,23, ,14,4,023,2,00,3,1,01203,01116,171031,202602221001100812,10261A0812
